Название улицы,Длина,Начальные координаты,Конечные координаты
улица Ибраева,132.66,"(80.2518795, 50.4074593)","(80.2505371, 50.4082908)"
Қайым Мұхамедханов көшесі,125.064,"(80.2518795, 50.4074593)","(80.2531541, 50.4082372)"
Қайым Мұхамедханов көшесі,82.588,"(80.2518795, 50.4074593)","(80.2510366, 50.4069464)"
улица Ибраева,132.66,"(80.2505371, 50.4082908)","(80.2518795, 50.4074593)"
улица Ибраева,135.027,"(80.2505371, 50.4082908)","(80.2491495, 50.409123)"
,106.082,"(80.2505371, 50.4082908)","(80.2516237, 50.408947)"
Мәңгілік Ел көшесі,77.172,"(80.2505371, 50.4082908)","(80.2497614, 50.4078037)"
Мәңгілік Ел көшесі,16.769,"(80.2457186, 50.4052984)","(80.2455373, 50.4052015)"
Абая,19.786,"(80.2457186, 50.4052984)","(80.2459159, 50.4051725)"
Абая,12.251,"(80.2457186, 50.4052984)","(80.245593, 50.4053741)"
Аймаутова (Пролетарская),176.501,"(80.247825, 50.41783)","(80.2460265, 50.4167317)"
,109.564,"(80.247825, 50.41783)","(80.2467628, 50.4185461)"
Мамай батыр көшесі,156.225,"(80.2355466, 50.4213586)","(80.2339818, 50.4203687)"
улица Дулатова,44.707,"(80.2355466, 50.4213586)","(80.2351092, 50.4216484)"
Мамай батыр көшесі,173.445,"(80.2355466, 50.4213586)","(80.2373126, 50.4224389)"
Дулатұлы көшесі,113.631,"(80.2355466, 50.4213586)","(80.2366697, 50.4206291)"
Рыскулбекова,38.262,"(80.2442411, 50.4156441)","(80.243852, 50.4154055)"
Дулатұлы көшесі,9.405,"(80.2442411, 50.4156441)","(80.2443386, 50.4155867)"
Дулатұлы көшесі,180.588,"(80.2442411, 50.4156441)","(80.2424427, 50.4167949)"
Қаржаубайұлы көшесі,176.415,"(80.2325886, 50.4232894)","(80.234372, 50.4243967)"
улица Дулатова,21.096,"(80.2325886, 50.4232894)","(80.2323657, 50.4234152)"
улица Дулатова,81.995,"(80.2325886, 50.4232894)","(80.2334148, 50.422773)"
улица Гагарина,101.329,"(80.2368394, 50.4165008)","(80.2378327, 50.4158452)"
улица Гагарина,115.648,"(80.2368394, 50.4165008)","(80.2356852, 50.4172362)"
Елемесова (Красногвардейская),80.925,"(80.2368394, 50.4165008)","(80.2359955, 50.4160104)"
Елемесова (Красногвардейская),157.565,"(80.2368394, 50.4165008)","(80.2384046, 50.4175074)"
улица Гагарина,97.286,"(80.2304248, 50.4207818)","(80.2313555, 50.4201385)"
улица Гагарина,45.427,"(80.2304248, 50.4207818)","(80.230405, 50.4211759)"
улица Гагарина,78.06700000000001,"(80.22667, 50.4327061)","(80.2268232, 50.4320131)"
улица Гагарина,107.938,"(80.22667, 50.4327061)","(80.2275147, 50.4335067)"
,317.615,"(80.22667, 50.4327061)","(80.2250549, 50.4347225)"
улица Мурзамсеит Джандильдинов ( бывш. Пионерская улица),98.565,"(80.2336076, 50.4137561)","(80.2346587, 50.4143367)"
Пионерская улица,10.605,"(80.2336076, 50.4137561)","(80.233494, 50.413694)"
Абая,64.722,"(80.2336076, 50.4137561)","(80.2329505, 50.4141604)"
Заречная улица,36.405,"(80.2272649, 50.4130584)","(80.2274404, 50.4133661)"
Набережная,257.28999999999996,"(80.2272649, 50.4130584)","(80.2247897, 50.4147341)"
Пионерская улица,265.094,"(80.2272649, 50.4130584)","(80.2305319, 50.4121342)"
Сатпаева,149.28,"(80.1994999, 50.4629415)","(80.2015277, 50.4625727)"
Сатпаева,272.844,"(80.1994999, 50.4629415)","(80.1958253, 50.4636826)"
Подхозный переулок,112.514,"(80.1994999, 50.4629415)","(80.1999566, 50.4639107)"
Арычная,267.154,"(80.2028423, 50.4670085)","(80.199686, 50.4680663)"
Арычная,150.873,"(80.2028423, 50.4670085)","(80.2039673, 50.4659605)"
Подхозный переулок,69.977,"(80.2028423, 50.4670085)","(80.2034988, 50.467479)"
Подхозный переулок,169.059,"(80.2028423, 50.4670085)","(80.201196, 50.4659114)"
Подхозный переулок,69.977,"(80.2034988, 50.467479)","(80.2028423, 50.4670085)"
,118.657,"(80.2039673, 50.4659605)","(80.2054854, 50.4662139)"
,128.163,"(80.2039673, 50.4659605)","(80.20289, 50.4650341)"
Арычная,150.873,"(80.2039673, 50.4659605)","(80.2028423, 50.4670085)"
,79.202,"(80.2061079, 50.4667843)","(80.2054854, 50.4662139)"
,377.966,"(80.2061079, 50.4667843)","(80.2095966, 50.4644774)"
Подхозная (Мирный ж/м),154.573,"(80.201196, 50.4659114)","(80.20289, 50.4650341)"
Подхозный переулок,113.97,"(80.201196, 50.4659114)","(80.2005637, 50.4649749)"
Подхозная (Мирный ж/м),129.386,"(80.201196, 50.4659114)","(80.1997779, 50.4666439)"
Подхозный переулок,169.059,"(80.201196, 50.4659114)","(80.2028423, 50.4670085)"
ул. 2-ая школьная,100.534,"(80.2172798, 50.3896468)","(80.216183, 50.3890737)"
Карменова,270.239,"(80.2172798, 50.3896468)","(80.2148978, 50.3915442)"
Акмолинская улица,228.706,"(80.2172798, 50.3896468)","(80.2192294, 50.3880081)"
2я школьная,70.107,"(80.2172798, 50.3896468)","(80.218034, 50.3900546)"
2я школьная,7.067,"(80.2187935, 50.3904625)","(80.2186946, 50.3904545)"
Стаханова,79.883,"(80.2187935, 50.3904625)","(80.2197106, 50.3900533)"
,58.943,"(80.2187935, 50.3904625)","(80.21918, 50.3909177)"
ул. Козбагарова,169.497,"(80.2572998, 50.4092259)","(80.2556427, 50.4081267)"
ул. А. Найманбаева,125.591,"(80.2572998, 50.4092259)","(80.2561112, 50.4100637)"
ул. А. Найманбаева,8.859,"(80.2572998, 50.4092259)","(80.2574248, 50.4092271)"
Чайковского,128.502,"(80.2626881, 50.4208408)","(80.2641438, 50.4201514)"
Шәкәрім даңғылы,108.123,"(80.2626881, 50.4208408)","(80.2615989, 50.4201597)"
Чайковского,129.885,"(80.2626881, 50.4208408)","(80.2612124, 50.4215339)"
Шәкәрім даңғылы,145.476,"(80.2626881, 50.4208408)","(80.2639649, 50.4218571)"
Чайковского,111.159,"(80.2570081, 50.4235305)","(80.2558109, 50.4241767)"
Чайковского,113.302,"(80.2570081, 50.4235305)","(80.2582774, 50.4229106)"
Аймауытов көшесі,41.851,"(80.2570081, 50.4235305)","(80.2574313, 50.4237931)"
Аймаутова (Пролетарская),134.851,"(80.2570081, 50.4235305)","(80.2556569, 50.4226763)"
улица Чехова,123.601,"(80.2558109, 50.4241767)","(80.2545832, 50.4233869)"
Чайковского,111.159,"(80.2558109, 50.4241767)","(80.2570081, 50.4235305)"
Чехова,194.067,"(80.2558109, 50.4241767)","(80.2562095, 50.4257316)"
улица Шмидта,36.193,"(80.2446701, 50.4029965)","(80.2442328, 50.4031646)"
Қайым Мұхамедханов көшесі,88.149,"(80.2446701, 50.4029965)","(80.2455811, 50.4035362)"
,187.393,"(80.2446701, 50.4029965)","(80.2467588, 50.4026079)"
Терешкова,151.039,"(80.2802874, 50.4055216)","(80.2808964, 50.4068232)"
Степана Разина,256.61400000000003,"(80.2802874, 50.4055216)","(80.2817045, 50.4041821)"
Степана Разина,237.416,"(80.2802874, 50.4055216)","(80.2775506, 50.4067203)"
,17.288,"(80.3171426, 50.3814761)","(80.3173435, 50.3815642)"
,20.974,"(80.3171426, 50.3814761)","(80.3172368, 50.3812973)"
5-е дачи,168.24599999999998,"(80.3171426, 50.3814761)","(80.3148553, 50.3818659)"
,107.972,"(80.3359941, 50.379833)","(80.3345152, 50.3800642)"
,444.027,"(80.3359941, 50.379833)","(80.3404133, 50.3770321)"
,57.911,"(80.3359941, 50.379833)","(80.3364717, 50.3802259)"
,78.72200000000001,"(80.3359941, 50.379833)","(80.3353867, 50.379246)"
Усть-Каменогорская улица,346.779,"(80.319454, 50.3927387)","(80.3242288, 50.3920607)"
Усть-Каменогорская улица,32.224,"(80.319454, 50.3927387)","(80.3190103, 50.3928017)"
6-е дачи,71.12,"(80.319454, 50.3927387)","(80.3197189, 50.3921218)"
Усть-Каменогорская улица,50.284,"(80.3462684, 50.3889642)","(80.3455664, 50.3890288)"
,29.0,"(80.3462684, 50.3889642)","(80.3462845, 50.3892248)"
Усть-Каменогорская улица,119.75999999999999,"(80.3462684, 50.3889642)","(80.3479527, 50.388898)"
Гагарина,19.97,"(80.2457485, 50.4104422)","(80.245546, 50.4105671)"
Шәкәрім даңғылы,35.173,"(80.2457485, 50.4104422)","(80.2453853, 50.4102266)"
Шәкәрім даңғылы,73.689,"(80.2457485, 50.4104422)","(80.246496, 50.4109029)"
Гагарина,136.137,"(80.2430134, 50.4121986)","(80.2443383, 50.411312)"
улица Герцена,80.923,"(80.2430134, 50.4121986)","(80.2438626, 50.4126852)"
Гагарина,64.96,"(80.2430134, 50.4121986)","(80.242334, 50.412584)"
улица Герцена,97.444,"(80.246376, 50.4142146)","(80.2473706, 50.4148198)"
улица Герцена,77.785,"(80.246376, 50.4142146)","(80.2455736, 50.4137372)"
Дулатұлы көшесі,141.564,"(80.246376, 50.4142146)","(80.2478093, 50.4133277)"
Дулатұлы көшесі,51.054,"(80.246376, 50.4142146)","(80.245871, 50.4145421)"
улица Дулатова,132.272,"(80.2504303, 50.4115937)","(80.2517085, 50.4107268)"
улица Дулатова,86.408,"(80.2504303, 50.4115937)","(80.2495941, 50.4121593)"
улица Уранхаева,107.079,"(80.2504303, 50.4115937)","(80.2515418, 50.4122461)"
улица Уранхаева,122.99,"(80.2504303, 50.4115937)","(80.2491918, 50.4108188)"
Қабанбай Батыр көшесі,134.29,"(80.2574452, 50.415967)","(80.2587512, 50.4150918)"
Қабанбай Батыр көшесі,5.34,"(80.2574452, 50.415967)","(80.2573861, 50.4159968)"
улица Уранхаева,6.626,"(80.2574452, 50.415967)","(80.2575123, 50.4160085)"
улица Уранхаева,14.209,"(80.2574452, 50.415967)","(80.2572995, 50.4158792)"
улица Уранхаева,62.476,"(80.2539219, 50.4137782)","(80.2545511, 50.4141718)"
улица Уранхаева,112.13,"(80.2539219, 50.4137782)","(80.2527988, 50.4130678)"
Уәлиханов көшесі,133.413,"(80.2539219, 50.4137782)","(80.2526273, 50.4146494)"
Уәлиханов көшесі,133.883,"(80.2539219, 50.4137782)","(80.2552266, 50.4129073)"
Чайковского,113.302,"(80.2582774, 50.4229106)","(80.2570081, 50.4235305)"
Чайковского,111.413,"(80.2582774, 50.4229106)","(80.2595478, 50.42232)"
улица Засядко,153.132,"(80.2582774, 50.4229106)","(80.2567214, 50.4219547)"
Аймаутова (Пролетарская),76.042,"(80.2512828, 50.4199644)","(80.2520431, 50.4204471)"
Қабанбай Батыр көшесі,111.271,"(80.2512828, 50.4199644)","(80.252412, 50.4192689)"
Кабанбай Батыра (Куйбышева),114.53,"(80.2512828, 50.4199644)","(80.25021, 50.4207349)"
,11.729,"(80.2911029, 50.4664629)","(80.2912644, 50.4664456)"
Семей – «Ауыл» бақылау-өткізу пункті (Ресей шекарасы),50.889,"(80.2911029, 50.4664629)","(80.2909452, 50.4660166)"
ул. Волгоградская,166.945,"(80.2228545, 50.3722015)","(80.22084, 50.3714248)"
,14.334,"(80.2228545, 50.3722015)","(80.2229658, 50.3720939)"
,43.156,"(80.193713, 50.3465833)","(80.1942763, 50.3465024)"
,99.41199999999999,"(80.193713, 50.3465833)","(80.1936933, 50.3456964)"
,14.393,"(80.1945744, 50.346931)","(80.194466, 50.3470404)"
,72.60999999999999,"(80.1939295, 50.3471008)","(80.193713, 50.3465833)"
,14.392,"(80.1942763, 50.3465024)","(80.1944477, 50.3465716)"
Бозтаева,224.563,"(80.2290562, 50.3866411)","(80.2303915, 50.3848098)"
,114.558,"(80.2290562, 50.3866411)","(80.2280715, 50.3872256)"
ул. Селевина,131.536,"(80.2354904, 50.377851)","(80.2340375, 50.3771156)"
Мамай батыр көшесі,153.456,"(80.2324533, 50.4193909)","(80.2339818, 50.4203687)"
Мамай батыр көшесі,78.476,"(80.2324533, 50.4193909)","(80.2316494, 50.4189054)"
улица Гагарина,113.842,"(80.2324533, 50.4193909)","(80.2313555, 50.4201385)"
улица Гагарина,111.033,"(80.2324533, 50.4193909)","(80.2335527, 50.4186793)"
Уәлиханов көшесі,78.77,"(80.2361651, 50.4255045)","(80.2369324, 50.4249918)"
Уәлиханов көшесі,22.581,"(80.2361651, 50.4255045)","(80.2359314, 50.4256426)"
Қаржаубайұлы көшесі,259.769,"(80.2361651, 50.4255045)","(80.2387839, 50.4271398)"
ул. Чайжунусова,136.748,"(80.243377, 50.4090128)","(80.2447407, 50.4081427)"
Шәкәрім даңғылы,93.35,"(80.243377, 50.4090128)","(80.2423811, 50.4084633)"
Шәкәрім даңғылы,76.482,"(80.243377, 50.4090128)","(80.2441497, 50.409493)"
ул. Чайжунусова,86.386,"(80.2460762, 50.4072358)","(80.2468886, 50.4066566)"
ул. Чайжунусова,85.806,"(80.2460762, 50.4072358)","(80.245241, 50.4077945)"
Бауыржан Момышұлы көшесі,39.627,"(80.2460762, 50.4072358)","(80.2456754, 50.4069873)"
Бауыржан Момышұлы көшесі,37.405,"(80.2460762, 50.4072358)","(80.2464563, 50.4074692)"
Ч. Валиханова,132.674,"(80.2565694, 50.4120095)","(80.25787, 50.4111512)"
улица Мангелик Ел,48.074,"(80.2565694, 50.4120095)","(80.2560853, 50.4117066)"
Уәлиханов көшесі,52.722,"(80.2565694, 50.4120095)","(80.2560562, 50.4123528)"
Қабанбай Батыр көшесі,133.371,"(80.2601509, 50.4141889)","(80.2614716, 50.4133343)"
Қабанбай Батыр көшесі,38.483,"(80.2601509, 50.4141889)","(80.2597673, 50.4144339)"
улица Мангилик Ел,60.55,"(80.2601509, 50.4141889)","(80.260756, 50.4145734)"
улица Мангилик Ел,104.853,"(80.2601509, 50.4141889)","(80.2590719, 50.4135436)"
Бауыржан Момышұлы көшесі,171.677,"(80.2534688, 50.4117876)","(80.2517085, 50.4107268)"
Бауыржан Момышұлы көшесі,110.087,"(80.2534688, 50.4117876)","(80.2545676, 50.4124875)"
ул. А. Найманбаева,134.64,"(80.2534688, 50.4117876)","(80.2521996, 50.4126887)"
ул. А. Найманбаева,137.45,"(80.2534688, 50.4117876)","(80.2548397, 50.4109131)"
ул. А. Найманбаева,134.64,"(80.2521996, 50.4126887)","(80.2534688, 50.4117876)"
улица Уранхаева,59.831,"(80.2521996, 50.4126887)","(80.2527988, 50.4130678)"
улица Уранхаева,38.069,"(80.2521996, 50.4126887)","(80.2518089, 50.4124537)"
Гагарина,64.96,"(80.242334, 50.412584)","(80.2430134, 50.4121986)"
,58.373,"(80.2080748, 50.4597541)","(80.2085697, 50.460174)"
Сатпаева,51.029,"(80.2080748, 50.4597541)","(80.2084719, 50.4593711)"
Сатпаева,43.694,"(80.2080748, 50.4597541)","(80.2077092, 50.4600707)"
Сатпаева,88.919,"(80.2130175, 50.4545371)","(80.2125384, 50.4552763)"
,26.889,"(80.2130175, 50.4545371)","(80.2126719, 50.4544368)"
Сатпаева,106.58999999999999,"(80.2130175, 50.4545371)","(80.2140953, 50.4538895)"
Сатпаева,51.377,"(80.2022219, 50.4624378)","(80.2015277, 50.4625727)"
,21.565,"(80.2022219, 50.4624378)","(80.202096, 50.4622612)"
Сатпаева,134.99099999999999,"(80.2022219, 50.4624378)","(80.2039496, 50.4619381)"
,141.588,"(80.2022219, 50.4624378)","(80.2019507, 50.4631449)"
Бауыржан Момышұлы көшесі,72.833,"(80.2617062, 50.4169391)","(80.2609698, 50.4164821)"
Гоголя,142.657,"(80.2617062, 50.4169391)","(80.2630161, 50.4159648)"
Гоголя,134.841,"(80.2617062, 50.4169391)","(80.260356, 50.4177937)"
Бауыржан Момышұлы көшесі,42.552,"(80.2617062, 50.4169391)","(80.2621168, 50.4172182)"
улица Уранхаева,42.161,"(80.260356, 50.4177937)","(80.2607922, 50.4180516)"
улица Уранхаева,27.763,"(80.260356, 50.4177937)","(80.2600776, 50.417618)"
Гоголя,134.841,"(80.260356, 50.4177937)","(80.2617062, 50.4169391)"
Шәкәрім даңғылы,9.391,"(80.2656193, 50.4286281)","(80.2656402, 50.4285447)"
просп. Шакарима,31.496,"(80.2656193, 50.4286281)","(80.2656777, 50.4289089)"
,19.174,"(80.3180432, 50.3828125)","(80.3179979, 50.3829825)"
,55.168,"(80.3180432, 50.3828125)","(80.3177818, 50.3823452)"
,297.348,"(80.3180432, 50.3828125)","(80.3221736, 50.3823954)"
,64.423,"(80.3404133, 50.3770321)","(80.3410336, 50.3774554)"
,67.375,"(80.3404133, 50.3770321)","(80.3397666, 50.3765882)"
,444.027,"(80.3404133, 50.3770321)","(80.3359941, 50.379833)"
,445.928,"(80.3404133, 50.3770321)","(80.344891, 50.3742166)"
,64.699,"(80.3397666, 50.3765882)","(80.3391329, 50.3761696)"
,67.375,"(80.3397666, 50.3765882)","(80.3404133, 50.3770321)"
,422.671,"(80.3397666, 50.3765882)","(80.3440625, 50.3739533)"
,428.766,"(80.3397666, 50.3765882)","(80.3353867, 50.379246)"
,66.321,"(80.3353867, 50.379246)","(80.3349303, 50.3787254)"
,78.72200000000001,"(80.3353867, 50.379246)","(80.3359941, 50.379833)"
,428.766,"(80.3353867, 50.379246)","(80.3397666, 50.3765882)"
Карьерная улица,547.004,"(80.3964388, 50.3834177)","(80.4025462, 50.3805079)"
Карьерная улица,973.2839999999999,"(80.3964388, 50.3834177)","(80.3834373, 50.3854786)"
Лесозаготовительная улица,128.634,"(80.3964388, 50.3834177)","(80.3962799, 50.3822661)"
Лесозаготовительная улица,47.987,"(80.3964388, 50.3834177)","(80.3965685, 50.383835)"
,113.466,"(80.2585974, 50.4130095)","(80.2596983, 50.4122685)"
,113.466,"(80.2596983, 50.4122685)","(80.2585974, 50.4130095)"
Қайым Мұхамедханұлы,172.726,"(80.2596983, 50.4122685)","(80.2614716, 50.4133343)"
Қайым Мұхамедханұлы,37.506,"(80.2596983, 50.4122685)","(80.2593203, 50.4120324)"
ул. А. Найманбаева,137.45,"(80.2548397, 50.4109131)","(80.2534688, 50.4117876)"
ул. А. Найманбаева,34.071,"(80.2548397, 50.4109131)","(80.255187, 50.4107012)"
